venta_id,fecha,producto_id,sucursal_id,unidades_vendidas,importe_total
538153,2026-02-20,1033,1,19,38565.82
538154,2026-02-21,1033,1,30,60893.4
538155,2026-02-22,1033,1,6,12178.68
538156,2026-02-23,1033,1,7,14208.46
538157,2026-02-24,1033,1,17,34506.26
538158,2026-02-25,1033,1,1,2029.78
538159,2026-02-26,1033,1,1,2029.78
538160,2026-02-27,1033,1,7,14208.46
538161,2026-02-28,1033,1,1,2029.78
538162,2026-03-01,1033,1,6,12178.68
538163,2026-03-02,1033,1,13,26387.14
538164,2026-03-03,1033,1,5,10148.9
538165,2026-03-04,1033,1,4,8119.12
538166,2026-03-05,1033,1,5,10148.9
538167,2026-03-06,1033,1,2,4059.56
538168,2026-03-07,1033,1,5,10148.9
538169,2026-03-08,1033,1,4,8119.12
538170,2026-03-09,1033,1,3,6089.34
538171,2026-03-10,1033,1,11,22327.58
538172,2026-03-11,1033,1,6,12178.68
538173,2026-03-12,1033,1,10,20297.8
538174,2026-03-13,1033,1,1,2029.78
538175,2026-03-14,1033,1,14,28416.92
538176,2026-03-15,1033,1,8,16238.24
538177,2026-03-16,1033,1,16,32476.48
538178,2026-03-17,1033,1,11,22327.58
538179,2026-03-18,1033,1,11,22327.58
538180,2026-03-19,1033,1,3,6089.34
538181,2026-03-20,1033,1,14,28416.92
538182,2026-03-21,1033,1,2,4059.56
538183,2026-03-22,1033,1,7,14208.46
538184,2026-03-23,1033,1,2,4059.56
538185,2026-03-24,1033,1,7,14208.46
538186,2026-03-25,1033,1,8,16238.24
538187,2026-03-26,1033,1,1,2029.78
538188,2026-03-27,1033,1,6,12178.68
538189,2026-03-28,1033,1,2,4059.56
538190,2026-03-29,1033,1,0,0.0
538191,2026-03-30,1033,1,6,12178.68
538192,2026-03-31,1033,1,8,16238.24
538193,2026-04-01,1033,1,1,2029.78
538194,2026-04-02,1033,1,12,24357.36
538195,2026-04-03,1033,1,24,48714.72
538196,2026-04-04,1033,1,2,4059.56
538197,2026-04-05,1033,1,3,6089.34
538198,2026-04-06,1033,1,13,26387.14
538199,2026-04-07,1033,1,2,4059.56
538200,2026-04-08,1033,1,17,34506.26
538201,2026-04-09,1033,1,1,2029.78
538202,2026-04-10,1033,1,23,46684.94
538203,2026-04-11,1033,1,2,4059.56
538204,2026-04-12,1033,1,2,4059.56
538205,2026-04-13,1033,1,18,36536.04
538206,2026-04-14,1033,1,10,20297.8
538207,2026-04-15,1033,1,11,22327.58
538208,2026-04-16,1033,1,1,2029.78
538209,2026-04-17,1033,1,4,8119.12
538210,2026-04-18,1033,1,28,56833.84
538211,2026-04-19,1033,1,2,4059.56
538212,2026-04-20,1033,1,15,30446.7
538213,2026-04-21,1033,1,8,16238.24
538214,2026-04-22,1033,1,12,24357.36
538215,2026-04-23,1033,1,3,6089.34
538216,2026-04-24,1033,1,2,4059.56
538217,2026-04-25,1033,1,3,6089.34
538218,2026-04-26,1033,1,7,14208.46
538219,2026-04-27,1033,1,7,14208.46
538220,2026-04-28,1033,1,2,4059.56
538221,2026-04-29,1033,1,12,24357.36
538222,2026-04-30,1033,1,24,48714.72
538223,2026-05-01,1033,1,2,4059.56
538224,2026-05-02,1033,1,3,6089.34
538225,2026-05-03,1033,1,0,0.0
538226,2026-05-04,1033,1,2,4059.56
538227,2026-05-05,1033,1,22,44655.16
538228,2026-05-06,1033,1,1,2029.78
538229,2026-05-07,1033,1,1,2029.78
538230,2026-05-08,1033,1,3,6089.34
538231,2026-05-09,1033,1,7,14208.46
538232,2026-05-10,1033,1,2,4059.56
538233,2026-05-11,1033,1,10,20297.8
538234,2026-05-12,1033,1,5,10148.9
538235,2026-05-13,1033,1,33,66982.74
538236,2026-05-14,1033,1,18,36536.04
538237,2026-05-15,1033,1,1,2029.78
538238,2026-05-16,1033,1,28,56833.84
538239,2026-05-17,1033,1,2,4059.56
538240,2026-05-18,1033,1,9,18268.02
538241,2026-05-19,1033,1,0,0.0
538242,2026-05-20,1033,1,3,6089.34
538243,2026-05-21,1033,1,21,42625.38
538244,2026-05-22,1033,1,18,36536.04
538245,2026-05-23,1033,1,9,18268.02
538246,2026-05-24,1033,1,2,4059.56
538247,2026-05-25,1033,1,24,48714.72
538248,2026-05-26,1033,1,1,2029.78
538249,2026-05-27,1033,1,2,4059.56
538250,2026-05-28,1033,1,15,30446.7
538251,2026-05-29,1033,1,1,2029.78
538252,2026-05-30,1033,1,2,4059.56
538253,2026-05-31,1033,1,0,0.0
538254,2026-06-01,1033,1,1,2029.78
538255,2026-06-02,1033,1,38,77131.64
538256,2026-06-03,1033,1,16,32476.48
538257,2026-06-04,1033,1,7,14208.46
538258,2026-06-05,1033,1,3,6089.34
538259,2026-06-06,1033,1,3,6089.34
538260,2026-06-07,1033,1,0,0.0
538261,2026-06-08,1033,1,1,2029.78
538262,2026-06-09,1033,1,4,8119.12
538263,2026-06-10,1033,1,1,2029.78
538264,2026-06-11,1033,1,3,6089.34
538265,2026-06-12,1033,1,5,10148.9
538266,2026-06-13,1033,1,2,4059.56
538267,2026-06-14,1033,1,9,18268.02
538268,2026-06-15,1033,1,23,46684.94
538269,2026-06-16,1033,1,20,40595.6
538270,2026-06-17,1033,1,7,14208.46
538271,2026-06-18,1033,1,2,4059.56
538272,2026-06-19,1033,1,2,4059.56
538273,2026-06-20,1033,1,21,42625.38
538274,2026-06-21,1033,1,2,4059.56
538275,2026-06-22,1033,1,5,10148.9
538276,2026-06-23,1033,1,1,2029.78
538277,2026-06-24,1033,1,4,8119.12
538278,2026-06-25,1033,1,4,8119.12
538279,2026-06-26,1033,1,28,56833.84
538280,2026-06-27,1033,1,4,8119.12
538281,2026-06-28,1033,1,1,2029.78
538282,2026-06-29,1033,1,2,4059.56
538283,2026-06-30,1033,1,1,2029.78
538284,2026-07-01,1033,1,24,48714.72
538285,2026-07-02,1033,1,1,2029.78
538286,2026-07-03,1033,1,8,16238.24
538287,2026-07-04,1033,1,21,42625.38
538288,2026-07-05,1033,1,3,6089.34
538289,2026-07-06,1033,1,55,111637.9
538290,2026-07-07,1033,1,10,20297.8
538291,2026-07-08,1033,1,2,4059.56
538292,2026-07-09,1033,1,2,4059.56
538293,2026-07-10,1033,1,4,8119.12
538294,2026-07-11,1033,1,22,44655.16
538295,2026-07-12,1033,1,13,26387.14
538296,2026-07-13,1033,1,17,34506.26
538297,2026-07-14,1033,1,1,2029.78
538298,2026-07-15,1033,1,24,48714.72
538299,2026-07-16,1033,1,15,30446.7
538300,2026-07-17,1033,1,25,50744.5
538301,2026-07-18,1033,1,10,20297.8
538302,2026-07-19,1033,1,1,2029.78
538303,2026-07-20,1033,1,6,12178.68
538304,2026-07-21,1033,1,18,36536.04
538305,2026-07-22,1033,1,3,6089.34
538306,2026-07-23,1033,1,1,2029.78
538307,2026-07-24,1033,1,21,42625.38
538308,2026-07-25,1033,1,5,10148.9
538309,2026-07-26,1033,1,3,6089.34
538310,2026-07-27,1033,1,15,30446.7
538311,2026-07-28,1033,1,2,4059.56
538312,2026-07-29,1033,1,6,12178.68
538313,2026-07-30,1033,1,28,56833.84
538314,2026-07-31,1033,1,1,2029.78
538315,2026-08-01,1033,1,15,30446.7
538316,2025-07-03,1033,2,1,2029.78
538317,2025-07-04,1033,2,27,54804.06
538318,2025-07-05,1033,2,8,16238.24
538319,2025-07-06,1033,2,0,0.0
538320,2025-07-07,1033,2,16,32476.48
538321,2025-07-08,1033,2,3,6089.34
538322,2025-07-09,1033,2,6,12178.68
538323,2025-07-10,1033,2,26,52774.28
538324,2025-07-11,1033,2,1,2029.78
538325,2025-07-12,1033,2,16,32476.48
538326,2025-07-13,1033,2,3,6089.34
538327,2025-07-14,1033,2,2,4059.56
538328,2025-07-15,1033,2,11,22327.58
538329,2025-07-16,1033,2,11,22327.58
538330,2025-07-17,1033,2,1,2029.78
538331,2025-07-18,1033,2,2,4059.56
538332,2025-07-19,1033,2,4,8119.12
538333,2025-07-20,1033,2,8,16238.24
538334,2025-07-21,1033,2,11,22327.58
538335,2025-07-22,1033,2,11,22327.58
538336,2025-07-23,1033,2,2,4059.56
538337,2025-07-24,1033,2,11,22327.58
538338,2025-07-25,1033,2,6,12178.68
538339,2025-07-26,1033,2,27,54804.06
538340,2025-07-27,1033,2,1,2029.78
538341,2025-07-28,1033,2,7,14208.46
538342,2025-07-29,1033,2,1,2029.78
538343,2025-07-30,1033,2,1,2029.78
538344,2025-07-31,1033,2,11,22327.58
538345,2025-08-01,1033,2,4,8119.12
538346,2025-08-02,1033,2,14,28416.92
538347,2025-08-03,1033,2,6,12178.68
538348,2025-08-04,1033,2,10,20297.8
538349,2025-08-05,1033,2,0,0.0
538350,2025-08-06,1033,2,1,2029.78
538351,2025-08-07,1033,2,10,20297.8
538352,2025-08-08,1033,2,2,4059.56
538353,2025-08-09,1033,2,31,62923.18
538354,2025-08-10,1033,2,4,8119.12
538355,2025-08-11,1033,2,1,2029.78
538356,2025-08-12,1033,2,3,6089.34
538357,2025-08-13,1033,2,1,2029.78
538358,2025-08-14,1033,2,10,20297.8
538359,2025-08-15,1033,2,6,12178.68
538360,2025-08-16,1033,2,3,6089.34
538361,2025-08-17,1033,2,3,6089.34
538362,2025-08-18,1033,2,7,14208.46
538363,2025-08-19,1033,2,6,12178.68
538364,2025-08-20,1033,2,4,8119.12
538365,2025-08-21,1033,2,11,22327.58
538366,2025-08-22,1033,2,3,6089.34
538367,2025-08-23,1033,2,1,2029.78
538368,2025-08-24,1033,2,4,8119.12
538369,2025-08-25,1033,2,3,6089.34
538370,2025-08-26,1033,2,10,20297.8
538371,2025-08-27,1033,2,6,12178.68
538372,2025-08-28,1033,2,6,12178.68
538373,2025-08-29,1033,2,18,36536.04
538374,2025-08-30,1033,2,26,52774.28
538375,2025-08-31,1033,2,5,10148.9
538376,2025-09-01,1033,2,6,12178.68
538377,2025-09-02,1033,2,16,32476.48
538378,2025-09-03,1033,2,2,4059.56
538379,2025-09-04,1033,2,2,4059.56
538380,2025-09-05,1033,2,2,4059.56
538381,2025-09-06,1033,2,12,24357.36
538382,2025-09-07,1033,2,7,14208.46
538383,2025-09-08,1033,2,2,4059.56
538384,2025-09-09,1033,2,4,8119.12
538385,2025-09-10,1033,2,1,2029.78
538386,2025-09-11,1033,2,5,10148.9
538387,2025-09-12,1033,2,19,38565.82
538388,2025-09-13,1033,2,1,2029.78
538389,2025-09-14,1033,2,0,0.0
538390,2025-09-15,1033,2,1,2029.78
538391,2025-09-16,1033,2,12,24357.36
538392,2025-09-17,1033,2,4,8119.12
538393,2025-09-18,1033,2,4,8119.12
538394,2025-09-19,1033,2,14,28416.92
538395,2025-09-20,1033,2,13,26387.14
538396,2025-09-21,1033,2,0,0.0
538397,2025-09-22,1033,2,6,12178.68
538398,2025-09-23,1033,2,1,2029.78
538399,2025-09-24,1033,2,2,4059.56
538400,2025-09-25,1033,2,12,24357.36
538401,2025-09-26,1033,2,2,4059.56
538402,2025-09-27,1033,2,29,58863.62
538403,2025-09-28,1033,2,13,26387.14
538404,2025-09-29,1033,2,9,18268.02
538405,2025-09-30,1033,2,22,44655.16
538406,2025-10-01,1033,2,18,36536.04
538407,2025-10-02,1033,2,8,16238.24
538408,2025-10-03,1033,2,7,14208.46
538409,2025-10-04,1033,2,17,34506.26
538410,2025-10-05,1033,2,3,6089.34
538411,2025-10-06,1033,2,3,6089.34
538412,2025-10-07,1033,2,1,2029.78
538413,2025-10-08,1033,2,11,22327.58
538414,2025-10-09,1033,2,11,22327.58
538415,2025-10-10,1033,2,6,12178.68
538416,2025-10-11,1033,2,2,4059.56
538417,2025-10-12,1033,2,0,0.0
538418,2025-10-13,1033,2,1,2029.78
538419,2025-10-14,1033,2,7,14208.46
538420,2025-10-15,1033,2,10,20297.8
538421,2025-10-16,1033,2,3,6089.34
538422,2025-10-17,1033,2,4,8119.12
538423,2025-10-18,1033,2,1,2029.78
538424,2025-10-19,1033,2,5,10148.9
538425,2025-10-20,1033,2,0,0.0
538426,2025-10-21,1033,2,0,0.0
538427,2025-10-22,1033,2,2,4059.56
538428,2025-10-23,1033,2,3,6089.34
538429,2025-10-24,1033,2,8,16238.24
538430,2025-10-25,1033,2,33,66982.74
538431,2025-10-26,1033,2,6,12178.68
538432,2025-10-27,1033,2,13,26387.14
538433,2025-10-28,1033,2,1,2029.78
538434,2025-10-29,1033,2,5,10148.9
538435,2025-10-30,1033,2,3,6089.34
538436,2025-10-31,1033,2,34,69012.52
538437,2025-11-01,1033,2,5,10148.9
538438,2025-11-02,1033,2,1,2029.78
538439,2025-11-03,1033,2,1,2029.78
538440,2025-11-04,1033,2,11,22327.58
538441,2025-11-05,1033,2,2,4059.56
538442,2025-11-06,1033,2,1,2029.78
538443,2025-11-07,1033,2,11,22327.58
538444,2025-11-08,1033,2,5,10148.9
538445,2025-11-09,1033,2,8,16238.24
538446,2025-11-10,1033,2,2,4059.56
538447,2025-11-11,1033,2,5,10148.9
538448,2025-11-12,1033,2,1,2029.78
538449,2025-11-13,1033,2,16,32476.48
538450,2025-11-14,1033,2,12,24357.36
538451,2025-11-15,1033,2,1,2029.78
538452,2025-11-16,1033,2,3,6089.34
538453,2025-11-17,1033,2,4,8119.12
538454,2025-11-18,1033,2,1,2029.78
538455,2025-11-19,1033,2,2,4059.56
538456,2025-11-20,1033,2,26,52774.28
538457,2025-11-21,1033,2,1,2029.78
538458,2025-11-22,1033,2,14,28416.92
538459,2025-11-23,1033,2,1,2029.78
538460,2025-11-24,1033,2,1,2029.78
538461,2025-11-25,1033,2,2,4059.56
538462,2025-11-26,1033,2,11,22327.58
538463,2025-11-27,1033,2,2,4059.56
538464,2025-11-28,1033,2,18,36536.04
538465,2025-11-29,1033,2,11,22327.58
538466,2025-11-30,1033,2,1,2029.78
538467,2025-12-01,1033,2,1,2029.78
538468,2025-12-02,1033,2,1,2029.78
538469,2025-12-03,1033,2,2,4059.56
538470,2025-12-04,1033,2,10,20297.8
538471,2025-12-05,1033,2,21,42625.38
538472,2025-12-06,1033,2,10,20297.8
538473,2025-12-07,1033,2,1,2029.78
538474,2025-12-08,1033,2,21,42625.38
538475,2025-12-09,1033,2,18,36536.04
538476,2025-12-10,1033,2,1,2029.78
538477,2025-12-11,1033,2,10,20297.8
538478,2025-12-12,1033,2,18,36536.04
538479,2025-12-13,1033,2,2,4059.56
538480,2025-12-14,1033,2,6,12178.68
538481,2025-12-15,1033,2,15,30446.7
538482,2025-12-16,1033,2,5,10148.9
538483,2025-12-17,1033,2,47,95399.66
538484,2025-12-18,1033,2,16,32476.48
538485,2025-12-19,1033,2,12,24357.36
538486,2025-12-20,1033,2,5,10148.9
538487,2025-12-21,1033,2,0,0.0
538488,2025-12-22,1033,2,25,50744.5
538489,2025-12-23,1033,2,4,8119.12
538490,2025-12-24,1033,2,16,32476.48
538491,2025-12-25,1033,2,5,10148.9
538492,2025-12-26,1033,2,18,36536.04
538493,2025-12-27,1033,2,2,4059.56
538494,2025-12-28,1033,2,8,16238.24
538495,2025-12-29,1033,2,13,26387.14
538496,2025-12-30,1033,2,0,0.0
538497,2025-12-31,1033,2,6,12178.68
538498,2026-01-01,1033,2,1,2029.78
538499,2026-01-02,1033,2,4,8119.12
538500,2026-01-03,1033,2,6,12178.68
538501,2026-01-04,1033,2,0,0.0
538502,2026-01-05,1033,2,2,4059.56
538503,2026-01-06,1033,2,27,54804.06
538504,2026-01-07,1033,2,7,14208.46
538505,2026-01-08,1033,2,7,14208.46
538506,2026-01-09,1033,2,1,2029.78
538507,2026-01-10,1033,2,41,83220.98
538508,2026-01-11,1033,2,19,38565.82
538509,2026-01-12,1033,2,18,36536.04
538510,2026-01-13,1033,2,3,6089.34
538511,2026-01-14,1033,2,2,4059.56
538512,2026-01-15,1033,2,5,10148.9
538513,2026-01-16,1033,2,1,2029.78
538514,2026-01-17,1033,2,5,10148.9
538515,2026-01-18,1033,2,5,10148.9
538516,2026-01-19,1033,2,15,30446.7
538517,2026-01-20,1033,2,6,12178.68
538518,2026-01-21,1033,2,17,34506.26
538519,2026-01-22,1033,2,6,12178.68
538520,2026-01-23,1033,2,3,6089.34
538521,2026-01-24,1033,2,6,12178.68
538522,2026-01-25,1033,2,6,12178.68
538523,2026-01-26,1033,2,10,20297.8
538524,2026-01-27,1033,2,2,4059.56
538525,2026-01-28,1033,2,1,2029.78
538526,2026-01-29,1033,2,20,40595.6
538527,2026-01-30,1033,2,3,6089.34
538528,2026-01-31,1033,2,0,0.0
538529,2026-02-01,1033,2,4,8119.12
538530,2026-02-02,1033,2,7,14208.46
538531,2026-02-03,1033,2,16,32476.48
538532,2026-02-04,1033,2,1,2029.78
538533,2026-02-05,1033,2,4,8119.12
538534,2026-02-06,1033,2,1,2029.78
538535,2026-02-07,1033,2,1,2029.78
538536,2026-02-08,1033,2,6,12178.68
538537,2026-02-09,1033,2,3,6089.34
538538,2026-02-10,1033,2,14,28416.92
538539,2026-02-11,1033,2,1,2029.78
538540,2026-02-12,1033,2,5,10148.9
538541,2026-02-13,1033,2,1,2029.78
538542,2026-02-14,1033,2,20,40595.6
538543,2026-02-15,1033,2,4,8119.12
538544,2026-02-16,1033,2,9,18268.02
538545,2026-02-17,1033,2,2,4059.56
538546,2026-02-18,1033,2,26,52774.28
538547,2026-02-19,1033,2,10,20297.8
538548,2026-02-20,1033,2,6,12178.68
538549,2026-02-21,1033,2,9,18268.02
538550,2026-02-22,1033,2,1,2029.78
538551,2026-02-23,1033,2,5,10148.9
538552,2026-02-24,1033,2,4,8119.12
538553,2026-02-25,1033,2,10,20297.8
538554,2026-02-26,1033,2,0,0.0
538555,2026-02-27,1033,2,7,14208.46
538556,2026-02-28,1033,2,2,4059.56
538557,2026-03-01,1033,2,22,44655.16
538558,2026-03-02,1033,2,11,22327.58
538559,2026-03-03,1033,2,1,2029.78
538560,2026-03-04,1033,2,1,2029.78
538561,2026-03-05,1033,2,2,4059.56
538562,2026-03-06,1033,2,4,8119.12
538563,2026-03-07,1033,2,16,32476.48
538564,2026-03-08,1033,2,1,2029.78
538565,2026-03-09,1033,2,1,2029.78
538566,2026-03-10,1033,2,6,12178.68
538567,2026-03-11,1033,2,0,0.0
538568,2026-03-12,1033,2,2,4059.56
538569,2026-03-13,1033,2,2,4059.56
538570,2026-03-14,1033,2,2,4059.56
538571,2026-03-15,1033,2,0,0.0
538572,2026-03-16,1033,2,17,34506.26
538573,2026-03-17,1033,2,1,2029.78
538574,2026-03-18,1033,2,8,16238.24
538575,2026-03-19,1033,2,33,66982.74
538576,2026-03-20,1033,2,1,2029.78
538577,2026-03-21,1033,2,1,2029.78
538578,2026-03-22,1033,2,4,8119.12
538579,2026-03-23,1033,2,13,26387.14
538580,2026-03-24,1033,2,1,2029.78
538581,2026-03-25,1033,2,1,2029.78
538582,2026-03-26,1033,2,8,16238.24
538583,2026-03-27,1033,2,2,4059.56
538584,2026-03-28,1033,2,1,2029.78
538585,2026-03-29,1033,2,1,2029.78
538586,2026-03-30,1033,2,8,16238.24
538587,2026-03-31,1033,2,13,26387.14
538588,2026-04-01,1033,2,1,2029.78
538589,2026-04-02,1033,2,1,2029.78
538590,2026-04-03,1033,2,3,6089.34
538591,2026-04-04,1033,2,0,0.0
538592,2026-04-05,1033,2,1,2029.78
538593,2026-04-06,1033,2,2,4059.56
538594,2026-04-07,1033,2,1,2029.78
538595,2026-04-08,1033,2,5,10148.9
538596,2026-04-09,1033,2,5,10148.9
538597,2026-04-10,1033,2,8,16238.24
538598,2026-04-11,1033,2,1,2029.78
538599,2026-04-12,1033,2,1,2029.78
538600,2026-04-13,1033,2,27,54804.06
538601,2026-04-14,1033,2,1,2029.78
538602,2026-04-15,1033,2,2,4059.56
538603,2026-04-16,1033,2,21,42625.38
538604,2026-04-17,1033,2,3,6089.34
538605,2026-04-18,1033,2,2,4059.56
538606,2026-04-19,1033,2,0,0.0
538607,2026-04-20,1033,2,5,10148.9
538608,2026-04-21,1033,2,1,2029.78
538609,2026-04-22,1033,2,1,2029.78
538610,2026-04-23,1033,2,1,2029.78
538611,2026-04-24,1033,2,2,4059.56
538612,2026-04-25,1033,2,29,58863.62
538613,2026-04-26,1033,2,5,10148.9
538614,2026-04-27,1033,2,1,2029.78
538615,2026-04-28,1033,2,23,46684.94
538616,2026-04-29,1033,2,5,10148.9
538617,2026-04-30,1033,2,1,2029.78
538618,2026-05-01,1033,2,3,6089.34
538619,2026-05-02,1033,2,11,22327.58
538620,2026-05-03,1033,2,6,12178.68
538621,2026-05-04,1033,2,24,48714.72
538622,2026-05-05,1033,2,9,18268.02
538623,2026-05-06,1033,2,0,0.0
538624,2026-05-07,1033,2,1,2029.78
538625,2026-05-08,1033,2,1,2029.78
538626,2026-05-09,1033,2,6,12178.68
538627,2026-05-10,1033,2,3,6089.34
538628,2026-05-11,1033,2,16,32476.48
538629,2026-05-12,1033,2,1,2029.78
538630,2026-05-13,1033,2,1,2029.78
538631,2026-05-14,1033,2,1,2029.78
538632,2026-05-15,1033,2,1,2029.78
538633,2026-05-16,1033,2,11,22327.58
538634,2026-05-17,1033,2,5,10148.9
538635,2026-05-18,1033,2,1,2029.78
538636,2026-05-19,1033,2,1,2029.78
538637,2026-05-20,1033,2,1,2029.78
538638,2026-05-21,1033,2,9,18268.02
538639,2026-05-22,1033,2,43,87280.54
538640,2026-05-23,1033,2,2,4059.56
538641,2026-05-24,1033,2,16,32476.48
538642,2026-05-25,1033,2,0,0.0
538643,2026-05-26,1033,2,2,4059.56
538644,2026-05-27,1033,2,2,4059.56
538645,2026-05-28,1033,2,1,2029.78
538646,2026-05-29,1033,2,6,12178.68
538647,2026-05-30,1033,2,3,6089.34
538648,2026-05-31,1033,2,4,8119.12
538649,2026-06-01,1033,2,1,2029.78
538650,2026-06-02,1033,2,2,4059.56
538651,2026-06-03,1033,2,3,6089.34
538652,2026-06-04,1033,2,4,8119.12
538653,2026-06-05,1033,2,1,2029.78
538654,2026-06-06,1033,2,1,2029.78
538655,2026-06-07,1033,2,3,6089.34
538656,2026-06-08,1033,2,1,2029.78
538657,2026-06-09,1033,2,24,48714.72
538658,2026-06-10,1033,2,2,4059.56
538659,2026-06-11,1033,2,6,12178.68
538660,2026-06-12,1033,2,8,16238.24
538661,2026-06-13,1033,2,15,30446.7
538662,2026-06-14,1033,2,3,6089.34
538663,2026-06-15,1033,2,8,16238.24
538664,2026-06-16,1033,2,16,32476.48
538665,2026-06-17,1033,2,1,2029.78
538666,2026-06-18,1033,2,1,2029.78
538667,2026-06-19,1033,2,29,58863.62
538668,2026-06-20,1033,2,16,32476.48
538669,2026-06-21,1033,2,4,8119.12
538670,2026-06-22,1033,2,6,12178.68
538671,2026-06-23,1033,2,0,0.0
538672,2026-06-24,1033,2,2,4059.56
538673,2026-06-25,1033,2,4,8119.12
538674,2026-06-26,1033,2,3,6089.34
538675,2026-06-27,1033,2,23,46684.94
538676,2026-06-28,1033,2,3,6089.34
538677,2026-06-29,1033,2,18,36536.04
538678,2026-06-30,1033,2,6,12178.68
538679,2026-07-01,1033,2,11,22327.58
538680,2026-07-02,1033,2,1,2029.78
538681,2026-07-03,1033,2,4,8119.12
538682,2026-07-04,1033,2,3,6089.34
538683,2026-07-05,1033,2,0,0.0
538684,2026-07-06,1033,2,4,8119.12
538685,2026-07-07,1033,2,8,16238.24
538686,2026-07-08,1033,2,10,20297.8
538687,2026-07-09,1033,2,1,2029.78
538688,2026-07-10,1033,2,1,2029.78
538689,2026-07-11,1033,2,4,8119.12
538690,2026-07-12,1033,2,3,6089.34
538691,2026-07-13,1033,2,27,54804.06
538692,2026-07-14,1033,2,12,24357.36
538693,2026-07-15,1033,2,3,6089.34
538694,2026-07-16,1033,2,6,12178.68
538695,2026-07-17,1033,2,11,22327.58
538696,2026-07-18,1033,2,12,24357.36
538697,2026-07-19,1033,2,9,18268.02
538698,2026-07-20,1033,2,2,4059.56
538699,2026-07-21,1033,2,1,2029.78
538700,2026-07-22,1033,2,1,2029.78
538701,2026-07-23,1033,2,20,40595.6
538702,2026-07-24,1033,2,7,14208.46
538703,2026-07-25,1033,2,3,6089.34
538704,2026-07-26,1033,2,1,2029.78
538705,2026-07-27,1033,2,8,16238.24
538706,2026-07-28,1033,2,1,2029.78
538707,2026-07-29,1033,2,10,20297.8
538708,2026-07-30,1033,2,4,8119.12
538709,2026-07-31,1033,2,1,2029.78
538710,2026-08-01,1033,2,27,54804.06
538711,2025-07-03,1033,3,5,10148.9
538712,2025-07-04,1033,3,2,4059.56
538713,2025-07-05,1033,3,7,14208.46
538714,2025-07-06,1033,3,4,8119.12
538715,2025-07-07,1033,3,15,30446.7
538716,2025-07-08,1033,3,11,22327.58
538717,2025-07-09,1033,3,5,10148.9
538718,2025-07-10,1033,3,4,8119.12
538719,2025-07-11,1033,3,11,22327.58
538720,2025-07-12,1033,3,9,18268.02
538721,2025-07-13,1033,3,23,46684.94
538722,2025-07-14,1033,3,2,4059.56
538723,2025-07-15,1033,3,13,26387.14
538724,2025-07-16,1033,3,1,2029.78
538725,2025-07-17,1033,3,2,4059.56
538726,2025-07-18,1033,3,2,4059.56
538727,2025-07-19,1033,3,2,4059.56
538728,2025-07-20,1033,3,0,0.0
538729,2025-07-21,1033,3,0,0.0
538730,2025-07-22,1033,3,3,6089.34
538731,2025-07-23,1033,3,1,2029.78
538732,2025-07-24,1033,3,2,4059.56
538733,2025-07-25,1033,3,8,16238.24
538734,2025-07-26,1033,3,17,34506.26
538735,2025-07-27,1033,3,0,0.0
538736,2025-07-28,1033,3,1,2029.78
538737,2025-07-29,1033,3,1,2029.78
538738,2025-07-30,1033,3,3,6089.34
538739,2025-07-31,1033,3,1,2029.78
538740,2025-08-01,1033,3,5,10148.9
538741,2025-08-02,1033,3,10,20297.8
538742,2025-08-03,1033,3,6,12178.68
538743,2025-08-04,1033,3,11,22327.58
538744,2025-08-05,1033,3,1,2029.78
538745,2025-08-06,1033,3,6,12178.68
538746,2025-08-07,1033,3,9,18268.02
538747,2025-08-08,1033,3,7,14208.46
538748,2025-08-09,1033,3,7,14208.46
538749,2025-08-10,1033,3,15,30446.7
538750,2025-08-11,1033,3,1,2029.78
538751,2025-08-12,1033,3,7,14208.46
538752,2025-08-13,1033,3,7,14208.46
538753,2025-08-14,1033,3,1,2029.78
538754,2025-08-15,1033,3,18,36536.04
538755,2025-08-16,1033,3,1,2029.78
538756,2025-08-17,1033,3,1,2029.78
538757,2025-08-18,1033,3,3,6089.34
538758,2025-08-19,1033,3,1,2029.78
538759,2025-08-20,1033,3,1,2029.78
538760,2025-08-21,1033,3,12,24357.36
538761,2025-08-22,1033,3,13,26387.14
538762,2025-08-23,1033,3,14,28416.92
538763,2025-08-24,1033,3,1,2029.78
538764,2025-08-25,1033,3,4,8119.12
538765,2025-08-26,1033,3,3,6089.34
538766,2025-08-27,1033,3,6,12178.68
538767,2025-08-28,1033,3,9,18268.02
538768,2025-08-29,1033,3,9,18268.02
538769,2025-08-30,1033,3,16,32476.48
538770,2025-08-31,1033,3,6,12178.68
538771,2025-09-01,1033,3,4,8119.12
538772,2025-09-02,1033,3,1,2029.78
538773,2025-09-03,1033,3,11,22327.58
538774,2025-09-04,1033,3,6,12178.68
538775,2025-09-05,1033,3,8,16238.24
538776,2025-09-06,1033,3,1,2029.78
538777,2025-09-07,1033,3,0,0.0
538778,2025-09-08,1033,3,1,2029.78
538779,2025-09-09,1033,3,9,18268.02
538780,2025-09-10,1033,3,4,8119.12
538781,2025-09-11,1033,3,1,2029.78
538782,2025-09-12,1033,3,1,2029.78
538783,2025-09-13,1033,3,1,2029.78
538784,2025-09-14,1033,3,0,0.0
538785,2025-09-15,1033,3,1,2029.78
538786,2025-09-16,1033,3,4,8119.12
538787,2025-09-17,1033,3,4,8119.12
538788,2025-09-18,1033,3,27,54804.06
