inventario_id,fecha_snapshot,producto_id,sucursal_id,stock_actual,stock_en_transito
934327,2026-06-24,1029,3,75,0
934328,2026-06-25,1029,3,74,0
934329,2026-06-26,1029,3,49,0
934330,2026-06-27,1029,3,46,0
934331,2026-06-28,1029,3,45,0
934332,2026-06-29,1029,3,41,0
934333,2026-06-30,1029,3,40,0
934334,2026-07-01,1029,3,27,0
934335,2026-07-02,1029,3,25,0
934336,2026-07-03,1029,3,17,68
934337,2026-07-04,1029,3,17,68
934338,2026-07-05,1029,3,83,0
934339,2026-07-06,1029,3,80,0
934340,2026-07-07,1029,3,79,0
934341,2026-07-08,1029,3,78,0
934342,2026-07-09,1029,3,63,0
934343,2026-07-10,1029,3,57,0
934344,2026-07-11,1029,3,45,0
934345,2026-07-12,1029,3,45,0
934346,2026-07-13,1029,3,44,0
934347,2026-07-14,1029,3,42,0
934348,2026-07-15,1029,3,39,0
934349,2026-07-16,1029,3,38,0
934350,2026-07-17,1029,3,16,80
934351,2026-07-18,1029,3,15,80
934352,2026-07-19,1029,3,93,0
934353,2026-07-20,1029,3,77,0
934354,2026-07-21,1029,3,61,0
934355,2026-07-22,1029,3,60,0
934356,2026-07-23,1029,3,59,0
934357,2026-07-24,1029,3,58,0
934358,2026-07-25,1029,3,55,0
934359,2026-07-26,1029,3,55,0
934360,2026-07-27,1029,3,43,0
934361,2026-07-28,1029,3,42,0
934362,2026-07-29,1029,3,33,0
934363,2026-07-30,1029,3,21,0
934364,2026-07-31,1029,3,20,0
934365,2026-08-01,1029,3,19,0
934366,2025-07-03,1030,1,67,0
934367,2025-07-04,1030,1,53,0
934368,2025-07-05,1030,1,45,55
934369,2025-07-06,1030,1,40,55
934370,2025-07-07,1030,1,31,55
934371,2025-07-08,1030,1,81,0
934372,2025-07-09,1030,1,73,0
934373,2025-07-10,1030,1,70,0
934374,2025-07-11,1030,1,60,0
934375,2025-07-12,1030,1,37,0
934376,2025-07-13,1030,1,37,0
934377,2025-07-14,1030,1,28,93
934378,2025-07-15,1030,1,114,0
934379,2025-07-16,1030,1,104,0
934380,2025-07-17,1030,1,94,0
934381,2025-07-18,1030,1,86,0
934382,2025-07-19,1030,1,81,0
934383,2025-07-20,1030,1,70,0
934384,2025-07-21,1030,1,65,0
934385,2025-07-22,1030,1,64,0
934386,2025-07-23,1030,1,62,0
934387,2025-07-24,1030,1,54,0
934388,2025-07-25,1030,1,46,89
934389,2025-07-26,1030,1,37,89
934390,2025-07-27,1030,1,35,89
934391,2025-07-28,1030,1,120,0
934392,2025-07-29,1030,1,114,0
934393,2025-07-30,1030,1,111,0
934394,2025-07-31,1030,1,107,0
934395,2025-08-01,1030,1,99,0
934396,2025-08-02,1030,1,96,0
934397,2025-08-03,1030,1,91,0
934398,2025-08-04,1030,1,83,0
934399,2025-08-05,1030,1,74,0
934400,2025-08-06,1030,1,58,0
934401,2025-08-07,1030,1,53,0
934402,2025-08-08,1030,1,51,0
934403,2025-08-09,1030,1,50,0
934404,2025-08-10,1030,1,44,76
934405,2025-08-11,1030,1,36,76
934406,2025-08-12,1030,1,110,0
934407,2025-08-13,1030,1,105,0
934408,2025-08-14,1030,1,101,0
934409,2025-08-15,1030,1,96,0
934410,2025-08-16,1030,1,87,0
934411,2025-08-17,1030,1,84,0
934412,2025-08-18,1030,1,82,0
934413,2025-08-19,1030,1,77,0
934414,2025-08-20,1030,1,72,0
934415,2025-08-21,1030,1,59,0
934416,2025-08-22,1030,1,56,0
934417,2025-08-23,1030,1,46,0
934418,2025-08-24,1030,1,41,73
934419,2025-08-25,1030,1,35,73
934420,2025-08-26,1030,1,28,73
934421,2025-08-27,1030,1,98,0
934422,2025-08-28,1030,1,92,0
934423,2025-08-29,1030,1,80,0
934424,2025-08-30,1030,1,73,0
934425,2025-08-31,1030,1,67,0
934426,2025-09-01,1030,1,65,0
934427,2025-09-02,1030,1,54,0
934428,2025-09-03,1030,1,48,0
934429,2025-09-04,1030,1,44,0
934430,2025-09-05,1030,1,32,76
934431,2025-09-06,1030,1,29,76
934432,2025-09-07,1030,1,27,76
934433,2025-09-08,1030,1,101,0
934434,2025-09-09,1030,1,96,0
934435,2025-09-10,1030,1,77,0
934436,2025-09-11,1030,1,66,0
934437,2025-09-12,1030,1,59,0
934438,2025-09-13,1030,1,52,0
934439,2025-09-14,1030,1,50,0
934440,2025-09-15,1030,1,48,0
934441,2025-09-16,1030,1,43,66
934442,2025-09-17,1030,1,38,66
934443,2025-09-18,1030,1,31,66
934444,2025-09-19,1030,1,78,0
934445,2025-09-20,1030,1,70,0
934446,2025-09-21,1030,1,66,0
934447,2025-09-22,1030,1,60,0
934448,2025-09-23,1030,1,59,0
934449,2025-09-24,1030,1,49,0
934450,2025-09-25,1030,1,44,59
934451,2025-09-26,1030,1,94,0
934452,2025-09-27,1030,1,89,0
934453,2025-09-28,1030,1,86,0
934454,2025-09-29,1030,1,83,0
934455,2025-09-30,1030,1,74,0
934456,2025-10-01,1030,1,62,0
934457,2025-10-02,1030,1,48,0
934458,2025-10-03,1030,1,41,82
934459,2025-10-04,1030,1,105,0
934460,2025-10-05,1030,1,101,0
934461,2025-10-06,1030,1,98,0
934462,2025-10-07,1030,1,94,0
934463,2025-10-08,1030,1,91,0
934464,2025-10-09,1030,1,89,0
934465,2025-10-10,1030,1,66,0
934466,2025-10-11,1030,1,53,0
934467,2025-10-12,1030,1,50,79
934468,2025-10-13,1030,1,44,79
934469,2025-10-14,1030,1,39,79
934470,2025-10-15,1030,1,117,0
934471,2025-10-16,1030,1,107,0
934472,2025-10-17,1030,1,101,0
934473,2025-10-18,1030,1,89,0
934474,2025-10-19,1030,1,88,0
934475,2025-10-20,1030,1,85,0
934476,2025-10-21,1030,1,79,0
934477,2025-10-22,1030,1,72,0
934478,2025-10-23,1030,1,61,0
934479,2025-10-24,1030,1,58,0
934480,2025-10-25,1030,1,36,93
934481,2025-10-26,1030,1,31,93
934482,2025-10-27,1030,1,112,0
934483,2025-10-28,1030,1,106,0
934484,2025-10-29,1030,1,104,0
934485,2025-10-30,1030,1,97,0
934486,2025-10-31,1030,1,86,0
934487,2025-11-01,1030,1,84,0
934488,2025-11-02,1030,1,82,0
934489,2025-11-03,1030,1,75,0
934490,2025-11-04,1030,1,73,0
934491,2025-11-05,1030,1,68,0
934492,2025-11-06,1030,1,54,0
934493,2025-11-07,1030,1,44,85
934494,2025-11-08,1030,1,128,0
934495,2025-11-09,1030,1,127,0
934496,2025-11-10,1030,1,119,0
934497,2025-11-11,1030,1,111,0
934498,2025-11-12,1030,1,106,0
934499,2025-11-13,1030,1,97,0
934500,2025-11-14,1030,1,93,0
934501,2025-11-15,1030,1,91,0
934502,2025-11-16,1030,1,87,0
934503,2025-11-17,1030,1,82,0
934504,2025-11-18,1030,1,81,0
934505,2025-11-19,1030,1,72,0
934506,2025-11-20,1030,1,67,0
934507,2025-11-21,1030,1,57,0
934508,2025-11-22,1030,1,52,0
934509,2025-11-23,1030,1,51,0
934510,2025-11-24,1030,1,49,0
934511,2025-11-25,1030,1,44,0
934512,2025-11-26,1030,1,40,65
934513,2025-11-27,1030,1,87,0
934514,2025-11-28,1030,1,86,0
934515,2025-11-29,1030,1,65,0
934516,2025-11-30,1030,1,57,0
934517,2025-12-01,1030,1,44,75
934518,2025-12-02,1030,1,34,75
934519,2025-12-03,1030,1,104,0
934520,2025-12-04,1030,1,94,0
934521,2025-12-05,1030,1,81,0
934522,2025-12-06,1030,1,65,0
934523,2025-12-07,1030,1,65,0
934524,2025-12-08,1030,1,55,0
934525,2025-12-09,1030,1,50,0
934526,2025-12-10,1030,1,47,0
934527,2025-12-11,1030,1,36,83
934528,2025-12-12,1030,1,34,83
934529,2025-12-13,1030,1,114,0
934530,2025-12-14,1030,1,109,0
934531,2025-12-15,1030,1,99,0
934532,2025-12-16,1030,1,84,0
934533,2025-12-17,1030,1,79,0
934534,2025-12-18,1030,1,68,0
934535,2025-12-19,1030,1,62,0
934536,2025-12-20,1030,1,54,0
934537,2025-12-21,1030,1,50,0
934538,2025-12-22,1030,1,40,84
934539,2025-12-23,1030,1,114,0
934540,2025-12-24,1030,1,102,0
934541,2025-12-25,1030,1,94,0
934542,2025-12-26,1030,1,80,0
934543,2025-12-27,1030,1,70,0
934544,2025-12-28,1030,1,68,0
934545,2025-12-29,1030,1,51,88
934546,2025-12-30,1030,1,50,88
934547,2025-12-31,1030,1,40,88
934548,2026-01-01,1030,1,113,0
934549,2026-01-02,1030,1,97,0
934550,2026-01-03,1030,1,69,0
934551,2026-01-04,1030,1,67,0
934552,2026-01-05,1030,1,60,96
934553,2026-01-06,1030,1,53,96
934554,2026-01-07,1030,1,41,96
934555,2026-01-08,1030,1,121,0
934556,2026-01-09,1030,1,119,0
934557,2026-01-10,1030,1,106,0
934558,2026-01-11,1030,1,100,0
934559,2026-01-12,1030,1,94,0
934560,2026-01-13,1030,1,92,0
934561,2026-01-14,1030,1,87,0
934562,2026-01-15,1030,1,70,0
934563,2026-01-16,1030,1,67,0
934564,2026-01-17,1030,1,50,111
934565,2026-01-18,1030,1,47,111
934566,2026-01-19,1030,1,43,111
934567,2026-01-20,1030,1,144,0
934568,2026-01-21,1030,1,124,0
934569,2026-01-22,1030,1,114,0
934570,2026-01-23,1030,1,103,0
934571,2026-01-24,1030,1,85,0
934572,2026-01-25,1030,1,72,0
934573,2026-01-26,1030,1,70,0
934574,2026-01-27,1030,1,65,104
934575,2026-01-28,1030,1,161,0
934576,2026-01-29,1030,1,158,0
934577,2026-01-30,1030,1,156,0
934578,2026-01-31,1030,1,147,0
934579,2026-02-01,1030,1,138,0
934580,2026-02-02,1030,1,134,0
934581,2026-02-03,1030,1,130,0
934582,2026-02-04,1030,1,126,0
934583,2026-02-05,1030,1,120,0
934584,2026-02-06,1030,1,116,0
934585,2026-02-07,1030,1,106,0
934586,2026-02-08,1030,1,99,0
934587,2026-02-09,1030,1,93,0
934588,2026-02-10,1030,1,92,0
934589,2026-02-11,1030,1,89,0
934590,2026-02-12,1030,1,81,0
934591,2026-02-13,1030,1,77,0
934592,2026-02-14,1030,1,71,0
934593,2026-02-15,1030,1,69,0
934594,2026-02-16,1030,1,59,0
934595,2026-02-17,1030,1,55,0
934596,2026-02-18,1030,1,53,0
934597,2026-02-19,1030,1,50,0
934598,2026-02-20,1030,1,41,86
934599,2026-02-21,1030,1,35,86
934600,2026-02-22,1030,1,117,0
934601,2026-02-23,1030,1,114,0
934602,2026-02-24,1030,1,109,0
934603,2026-02-25,1030,1,105,0
934604,2026-02-26,1030,1,92,0
934605,2026-02-27,1030,1,80,0
934606,2026-02-28,1030,1,69,0
934607,2026-03-01,1030,1,64,0
934608,2026-03-02,1030,1,57,0
934609,2026-03-03,1030,1,52,0
934610,2026-03-04,1030,1,48,0
934611,2026-03-05,1030,1,44,75
934612,2026-03-06,1030,1,39,75
934613,2026-03-07,1030,1,38,75
934614,2026-03-08,1030,1,110,0
934615,2026-03-09,1030,1,108,0
934616,2026-03-10,1030,1,104,0
934617,2026-03-11,1030,1,102,0
934618,2026-03-12,1030,1,98,0
934619,2026-03-13,1030,1,89,0
934620,2026-03-14,1030,1,84,0
934621,2026-03-15,1030,1,81,0
934622,2026-03-16,1030,1,74,0
934623,2026-03-17,1030,1,72,0
934624,2026-03-18,1030,1,63,0
934625,2026-03-19,1030,1,61,0
934626,2026-03-20,1030,1,46,0
934627,2026-03-21,1030,1,40,0
934628,2026-03-22,1030,1,35,62
934629,2026-03-23,1030,1,27,62
934630,2026-03-24,1030,1,89,0
934631,2026-03-25,1030,1,73,0
934632,2026-03-26,1030,1,62,0
934633,2026-03-27,1030,1,47,0
934634,2026-03-28,1030,1,29,83
934635,2026-03-29,1030,1,25,83
934636,2026-03-30,1030,1,97,0
934637,2026-03-31,1030,1,91,0
934638,2026-04-01,1030,1,80,0
934639,2026-04-02,1030,1,77,0
934640,2026-04-03,1030,1,72,0
934641,2026-04-04,1030,1,68,0
934642,2026-04-05,1030,1,54,0
934643,2026-04-06,1030,1,34,90
934644,2026-04-07,1030,1,119,0
934645,2026-04-08,1030,1,116,0
934646,2026-04-09,1030,1,110,0
934647,2026-04-10,1030,1,95,0
934648,2026-04-11,1030,1,78,0
934649,2026-04-12,1030,1,76,0
934650,2026-04-13,1030,1,73,0
934651,2026-04-14,1030,1,67,0
934652,2026-04-15,1030,1,49,47
934653,2026-04-16,1030,1,45,47
934654,2026-04-17,1030,1,36,47
934655,2026-04-18,1030,1,82,0
934656,2026-04-19,1030,1,78,0
934657,2026-04-20,1030,1,70,0
934658,2026-04-21,1030,1,59,0
934659,2026-04-22,1030,1,57,0
934660,2026-04-23,1030,1,55,0
934661,2026-04-24,1030,1,50,82
934662,2026-04-25,1030,1,37,82
934663,2026-04-26,1030,1,35,82
934664,2026-04-27,1030,1,102,0
934665,2026-04-28,1030,1,101,0
934666,2026-04-29,1030,1,99,0
934667,2026-04-30,1030,1,93,0
934668,2026-05-01,1030,1,71,0
934669,2026-05-02,1030,1,65,0
934670,2026-05-03,1030,1,62,0
934671,2026-05-04,1030,1,61,0
934672,2026-05-05,1030,1,59,0
934673,2026-05-06,1030,1,54,0
934674,2026-05-07,1030,1,46,90
934675,2026-05-08,1030,1,40,90
934676,2026-05-09,1030,1,36,90
934677,2026-05-10,1030,1,125,0
934678,2026-05-11,1030,1,123,0
934679,2026-05-12,1030,1,119,0
934680,2026-05-13,1030,1,110,0
934681,2026-05-14,1030,1,103,0
934682,2026-05-15,1030,1,98,0
934683,2026-05-16,1030,1,84,0
934684,2026-05-17,1030,1,78,0
934685,2026-05-18,1030,1,51,80
934686,2026-05-19,1030,1,128,0
934687,2026-05-20,1030,1,124,0
934688,2026-05-21,1030,1,120,0
934689,2026-05-22,1030,1,110,0
934690,2026-05-23,1030,1,99,0
934691,2026-05-24,1030,1,90,0
934692,2026-05-25,1030,1,90,0
934693,2026-05-26,1030,1,79,0
934694,2026-05-27,1030,1,73,0
934695,2026-05-28,1030,1,67,0
934696,2026-05-29,1030,1,56,0
934697,2026-05-30,1030,1,53,0
934698,2026-05-31,1030,1,51,0
934699,2026-06-01,1030,1,42,73
934700,2026-06-02,1030,1,34,73
934701,2026-06-03,1030,1,94,0
934702,2026-06-04,1030,1,92,0
934703,2026-06-05,1030,1,81,0
934704,2026-06-06,1030,1,72,0
934705,2026-06-07,1030,1,72,0
934706,2026-06-08,1030,1,68,0
934707,2026-06-09,1030,1,56,0
934708,2026-06-10,1030,1,54,0
934709,2026-06-11,1030,1,50,0
934710,2026-06-12,1030,1,44,75
934711,2026-06-13,1030,1,40,75
934712,2026-06-14,1030,1,113,0
934713,2026-06-15,1030,1,108,0
934714,2026-06-16,1030,1,96,0
934715,2026-06-17,1030,1,89,0
934716,2026-06-18,1030,1,88,0
934717,2026-06-19,1030,1,79,0
934718,2026-06-20,1030,1,78,0
934719,2026-06-21,1030,1,74,0
934720,2026-06-22,1030,1,70,0
934721,2026-06-23,1030,1,67,0
934722,2026-06-24,1030,1,64,0
934723,2026-06-25,1030,1,58,0
934724,2026-06-26,1030,1,51,0
934725,2026-06-27,1030,1,47,0
934726,2026-06-28,1030,1,42,73
934727,2026-06-29,1030,1,38,73
934728,2026-06-30,1030,1,32,73
934729,2026-07-01,1030,1,104,0
934730,2026-07-02,1030,1,101,0
934731,2026-07-03,1030,1,92,0
934732,2026-07-04,1030,1,80,0
934733,2026-07-05,1030,1,77,0
934734,2026-07-06,1030,1,74,0
934735,2026-07-07,1030,1,60,0
934736,2026-07-08,1030,1,42,0
934737,2026-07-09,1030,1,36,73
934738,2026-07-10,1030,1,29,73
934739,2026-07-11,1030,1,95,0
934740,2026-07-12,1030,1,91,0
934741,2026-07-13,1030,1,89,0
934742,2026-07-14,1030,1,79,0
934743,2026-07-15,1030,1,73,0
934744,2026-07-16,1030,1,70,0
934745,2026-07-17,1030,1,55,0
934746,2026-07-18,1030,1,35,76
934747,2026-07-19,1030,1,107,0
934748,2026-07-20,1030,1,102,0
934749,2026-07-21,1030,1,99,0
934750,2026-07-22,1030,1,93,0
934751,2026-07-23,1030,1,84,0
934752,2026-07-24,1030,1,67,0
934753,2026-07-25,1030,1,56,0
934754,2026-07-26,1030,1,50,0
934755,2026-07-27,1030,1,44,0
934756,2026-07-28,1030,1,43,73
934757,2026-07-29,1030,1,38,73
934758,2026-07-30,1030,1,34,73
934759,2026-07-31,1030,1,104,0
934760,2026-08-01,1030,1,94,0
934761,2025-07-03,1030,2,42,0
934762,2025-07-04,1030,2,33,63
934763,2025-07-05,1030,2,4,63
934764,2025-07-06,1030,2,0,63
934765,2025-07-07,1030,2,54,136
934766,2025-07-08,1030,2,186,0
934767,2025-07-09,1030,2,184,0
934768,2025-07-10,1030,2,180,0
934769,2025-07-11,1030,2,175,0
934770,2025-07-12,1030,2,163,0
934771,2025-07-13,1030,2,162,0
934772,2025-07-14,1030,2,148,0
934773,2025-07-15,1030,2,143,0
934774,2025-07-16,1030,2,140,0
934775,2025-07-17,1030,2,134,0
934776,2025-07-18,1030,2,127,0
934777,2025-07-19,1030,2,121,0
934778,2025-07-20,1030,2,116,0
934779,2025-07-21,1030,2,109,0
934780,2025-07-22,1030,2,105,0
934781,2025-07-23,1030,2,94,0
934782,2025-07-24,1030,2,91,0
934783,2025-07-25,1030,2,81,0
934784,2025-07-26,1030,2,69,0
934785,2025-07-27,1030,2,65,0
934786,2025-07-28,1030,2,61,0
934787,2025-07-29,1030,2,60,0
934788,2025-07-30,1030,2,57,0
934789,2025-07-31,1030,2,50,0
934790,2025-08-01,1030,2,44,73
934791,2025-08-02,1030,2,38,73
934792,2025-08-03,1030,2,109,0
934793,2025-08-04,1030,2,108,0
934794,2025-08-05,1030,2,106,0
934795,2025-08-06,1030,2,96,0
934796,2025-08-07,1030,2,95,0
934797,2025-08-08,1030,2,94,0
934798,2025-08-09,1030,2,93,0
934799,2025-08-10,1030,2,91,0
934800,2025-08-11,1030,2,86,0
934801,2025-08-12,1030,2,80,0
934802,2025-08-13,1030,2,68,0
934803,2025-08-14,1030,2,66,0
934804,2025-08-15,1030,2,52,0
934805,2025-08-16,1030,2,48,0
934806,2025-08-17,1030,2,46,0
934807,2025-08-18,1030,2,35,72
934808,2025-08-19,1030,2,27,72
934809,2025-08-20,1030,2,94,0
934810,2025-08-21,1030,2,91,0
934811,2025-08-22,1030,2,86,0
934812,2025-08-23,1030,2,50,0
934813,2025-08-24,1030,2,48,0
934814,2025-08-25,1030,2,47,0
934815,2025-08-26,1030,2,43,0
934816,2025-08-27,1030,2,34,74
934817,2025-08-28,1030,2,32,74
934818,2025-08-29,1030,2,103,0
934819,2025-08-30,1030,2,101,0
934820,2025-08-31,1030,2,100,0
934821,2025-09-01,1030,2,95,0
934822,2025-09-02,1030,2,90,0
934823,2025-09-03,1030,2,83,0
934824,2025-09-04,1030,2,72,0
934825,2025-09-05,1030,2,67,0
934826,2025-09-06,1030,2,61,0
934827,2025-09-07,1030,2,60,0
934828,2025-09-08,1030,2,56,0
934829,2025-09-09,1030,2,44,0
934830,2025-09-10,1030,2,42,0
934831,2025-09-11,1030,2,40,0
934832,2025-09-12,1030,2,35,44
934833,2025-09-13,1030,2,72,0
934834,2025-09-14,1030,2,64,0
934835,2025-09-15,1030,2,60,0
934836,2025-09-16,1030,2,47,0
934837,2025-09-17,1030,2,45,0
934838,2025-09-18,1030,2,31,74
934839,2025-09-19,1030,2,26,74
934840,2025-09-20,1030,2,92,0
934841,2025-09-21,1030,2,85,0
934842,2025-09-22,1030,2,84,0
934843,2025-09-23,1030,2,82,0
934844,2025-09-24,1030,2,77,0
934845,2025-09-25,1030,2,75,0
934846,2025-09-26,1030,2,66,0
934847,2025-09-27,1030,2,64,0
934848,2025-09-28,1030,2,59,0
934849,2025-09-29,1030,2,53,0
934850,2025-09-30,1030,2,44,0
934851,2025-10-01,1030,2,42,0
934852,2025-10-02,1030,2,37,67
934853,2025-10-03,1030,2,32,67
934854,2025-10-04,1030,2,20,67
934855,2025-10-05,1030,2,86,0
934856,2025-10-06,1030,2,83,0
934857,2025-10-07,1030,2,82,0
934858,2025-10-08,1030,2,70,0
934859,2025-10-09,1030,2,64,0
934860,2025-10-10,1030,2,49,0
934861,2025-10-11,1030,2,40,0
934862,2025-10-12,1030,2,37,65
934863,2025-10-13,1030,2,97,0
934864,2025-10-14,1030,2,95,0
934865,2025-10-15,1030,2,94,0
934866,2025-10-16,1030,2,91,0
934867,2025-10-17,1030,2,80,0
934868,2025-10-18,1030,2,68,0
934869,2025-10-19,1030,2,68,0
934870,2025-10-20,1030,2,66,0
934871,2025-10-21,1030,2,61,0
934872,2025-10-22,1030,2,58,0
934873,2025-10-23,1030,2,51,0
934874,2025-10-24,1030,2,44,0
934875,2025-10-25,1030,2,35,67
934876,2025-10-26,1030,2,32,67
934877,2025-10-27,1030,2,99,0
934878,2025-10-28,1030,2,92,0
934879,2025-10-29,1030,2,74,0
934880,2025-10-30,1030,2,68,0
934881,2025-10-31,1030,2,66,0
934882,2025-11-01,1030,2,58,0
934883,2025-11-02,1030,2,57,0
934884,2025-11-03,1030,2,55,0
934885,2025-11-04,1030,2,47,0
934886,2025-11-05,1030,2,43,0
934887,2025-11-06,1030,2,33,65
934888,2025-11-07,1030,2,30,65
934889,2025-11-08,1030,2,87,0
934890,2025-11-09,1030,2,86,0
934891,2025-11-10,1030,2,80,0
934892,2025-11-11,1030,2,72,0
934893,2025-11-12,1030,2,68,0
934894,2025-11-13,1030,2,62,0
934895,2025-11-14,1030,2,61,0
934896,2025-11-15,1030,2,54,0
934897,2025-11-16,1030,2,52,0
934898,2025-11-17,1030,2,51,0
934899,2025-11-18,1030,2,45,0
934900,2025-11-19,1030,2,41,0
934901,2025-11-20,1030,2,34,38
934902,2025-11-21,1030,2,31,38
934903,2025-11-22,1030,2,23,38
934904,2025-11-23,1030,2,60,0
934905,2025-11-24,1030,2,57,0
934906,2025-11-25,1030,2,54,0
934907,2025-11-26,1030,2,53,0
934908,2025-11-27,1030,2,51,0
934909,2025-11-28,1030,2,49,0
934910,2025-11-29,1030,2,38,0
934911,2025-11-30,1030,2,36,0
934912,2025-12-01,1030,2,33,54
934913,2025-12-02,1030,2,77,0
934914,2025-12-03,1030,2,76,0
934915,2025-12-04,1030,2,69,0
934916,2025-12-05,1030,2,63,0
934917,2025-12-06,1030,2,60,0
934918,2025-12-07,1030,2,59,0
934919,2025-12-08,1030,2,50,0
934920,2025-12-09,1030,2,43,0
934921,2025-12-10,1030,2,39,0
934922,2025-12-11,1030,2,38,0
934923,2025-12-12,1030,2,36,0
934924,2025-12-13,1030,2,19,65
934925,2025-12-14,1030,2,18,65
934926,2025-12-15,1030,2,16,65
934927,2025-12-16,1030,2,73,0
934928,2025-12-17,1030,2,72,0
934929,2025-12-18,1030,2,67,0
934930,2025-12-19,1030,2,53,0
934931,2025-12-20,1030,2,37,0
934932,2025-12-21,1030,2,28,63
934933,2025-12-22,1030,2,19,63
934934,2025-12-23,1030,2,80,0
934935,2025-12-24,1030,2,68,0
934936,2025-12-25,1030,2,54,0
934937,2025-12-26,1030,2,41,0
934938,2025-12-27,1030,2,30,72
934939,2025-12-28,1030,2,24,72
934940,2025-12-29,1030,2,93,0
934941,2025-12-30,1030,2,87,0
934942,2025-12-31,1030,2,84,0
934943,2026-01-01,1030,2,75,0
934944,2026-01-02,1030,2,73,0
934945,2026-01-03,1030,2,69,0
934946,2026-01-04,1030,2,67,0
934947,2026-01-05,1030,2,62,0
934948,2026-01-06,1030,2,52,0
934949,2026-01-07,1030,2,49,0
934950,2026-01-08,1030,2,37,72
934951,2026-01-09,1030,2,33,72
934952,2026-01-10,1030,2,29,72
934953,2026-01-11,1030,2,98,0
934954,2026-01-12,1030,2,95,0
934955,2026-01-13,1030,2,94,0
934956,2026-01-14,1030,2,91,0
934957,2026-01-15,1030,2,71,0
934958,2026-01-16,1030,2,65,0
934959,2026-01-17,1030,2,60,0
934960,2026-01-18,1030,2,53,0
934961,2026-01-19,1030,2,50,0
934962,2026-01-20,1030,2,45,0
934963,2026-01-21,1030,2,40,74
934964,2026-01-22,1030,2,37,74
934965,2026-01-23,1030,2,30,74
934966,2026-01-24,1030,2,92,0
934967,2026-01-25,1030,2,91,0
934968,2026-01-26,1030,2,88,0
934969,2026-01-27,1030,2,81,0
934970,2026-01-28,1030,2,71,0
934971,2026-01-29,1030,2,58,0
934972,2026-01-30,1030,2,53,0
934973,2026-01-31,1030,2,44,51
934974,2026-02-01,1030,2,93,0
934975,2026-02-02,1030,2,90,0
934976,2026-02-03,1030,2,85,0
934977,2026-02-04,1030,2,84,0
934978,2026-02-05,1030,2,82,0
934979,2026-02-06,1030,2,75,0
934980,2026-02-07,1030,2,68,0
934981,2026-02-08,1030,2,63,0
934982,2026-02-09,1030,2,59,0
934983,2026-02-10,1030,2,55,0
934984,2026-02-11,1030,2,52,0
934985,2026-02-12,1030,2,46,0
934986,2026-02-13,1030,2,40,0
934987,2026-02-14,1030,2,30,59
934988,2026-02-15,1030,2,26,59
934989,2026-02-16,1030,2,24,59
934990,2026-02-17,1030,2,82,0
934991,2026-02-18,1030,2,80,0
934992,2026-02-19,1030,2,74,0
934993,2026-02-20,1030,2,69,0
934994,2026-02-21,1030,2,64,0
934995,2026-02-22,1030,2,64,0
934996,2026-02-23,1030,2,61,0
934997,2026-02-24,1030,2,51,0
934998,2026-02-25,1030,2,42,0
934999,2026-02-26,1030,2,40,0
935000,2026-02-27,1030,2,37,58
935001,2026-02-28,1030,2,32,58
935002,2026-03-01,1030,2,88,0
935003,2026-03-02,1030,2,87,0
935004,2026-03-03,1030,2,86,0
935005,2026-03-04,1030,2,76,0
935006,2026-03-05,1030,2,74,0
935007,2026-03-06,1030,2,63,0
935008,2026-03-07,1030,2,55,0
935009,2026-03-08,1030,2,55,0
935010,2026-03-09,1030,2,52,0
935011,2026-03-10,1030,2,40,0
935012,2026-03-11,1030,2,34,56
935013,2026-03-12,1030,2,29,56
935014,2026-03-13,1030,2,25,56
935015,2026-03-14,1030,2,79,0
935016,2026-03-15,1030,2,76,0
935017,2026-03-16,1030,2,68,0
935018,2026-03-17,1030,2,61,0
935019,2026-03-18,1030,2,60,0
935020,2026-03-19,1030,2,43,0
935021,2026-03-20,1030,2,30,44
935022,2026-03-21,1030,2,66,0
935023,2026-03-22,1030,2,66,0
935024,2026-03-23,1030,2,62,0
935025,2026-03-24,1030,2,58,0
935026,2026-03-25,1030,2,56,0
935027,2026-03-26,1030,2,52,0
935028,2026-03-27,1030,2,50,0
935029,2026-03-28,1030,2,43,0
935030,2026-03-29,1030,2,36,0
935031,2026-03-30,1030,2,34,55
935032,2026-03-31,1030,2,30,55
935033,2026-04-01,1030,2,29,55
935034,2026-04-02,1030,2,80,0
935035,2026-04-03,1030,2,75,0
935036,2026-04-04,1030,2,74,0
935037,2026-04-05,1030,2,69,0
935038,2026-04-06,1030,2,63,0
935039,2026-04-07,1030,2,61,0
935040,2026-04-08,1030,2,58,0
935041,2026-04-09,1030,2,54,0
935042,2026-04-10,1030,2,40,0
935043,2026-04-11,1030,2,36,0
935044,2026-04-12,1030,2,36,0
935045,2026-04-13,1030,2,35,0
935046,2026-04-14,1030,2,22,67
935047,2026-04-15,1030,2,73,0
935048,2026-04-16,1030,2,67,0
935049,2026-04-17,1030,2,64,0
935050,2026-04-18,1030,2,61,0
935051,2026-04-19,1030,2,60,0
935052,2026-04-20,1030,2,53,0
935053,2026-04-21,1030,2,48,0
935054,2026-04-22,1030,2,41,0
935055,2026-04-23,1030,2,35,50
935056,2026-04-24,1030,2,26,50
935057,2026-04-25,1030,2,21,50
935058,2026-04-26,1030,2,68,0
935059,2026-04-27,1030,2,66,0
935060,2026-04-28,1030,2,60,0
