movimiento_id,fecha,producto_id,sucursal_id,tipo_movimiento,cantidad,stock_resultante
743506,2026-03-06,1039,1,Salida por Venta,-14,100
743507,2026-03-07,1039,1,Salida por Venta,-17,83
743508,2026-03-08,1039,1,Salida por Venta,-10,73
743509,2026-03-09,1039,1,Entrada por Compra,37,110
743510,2026-03-09,1039,1,Salida por Venta,-15,95
743511,2026-03-10,1039,1,Salida por Venta,-12,83
743512,2026-03-11,1039,1,Salida por Venta,-17,66
743513,2026-03-12,1039,1,Salida por Venta,-19,47
743514,2026-03-13,1039,1,Salida por Venta,-9,38
743515,2026-03-14,1039,1,Entrada por Compra,107,145
743516,2026-03-14,1039,1,Salida por Venta,-8,137
743517,2026-03-15,1039,1,Salida por Venta,-7,130
743518,2026-03-16,1039,1,Salida por Venta,-3,127
743519,2026-03-17,1039,1,Salida por Venta,-6,121
743520,2026-03-18,1039,1,Salida por Venta,-16,105
743521,2026-03-19,1039,1,Salida por Venta,-21,84
743522,2026-03-20,1039,1,Entrada por Compra,64,148
743523,2026-03-20,1039,1,Salida por Venta,-14,134
743524,2026-03-21,1039,1,Salida por Venta,-13,121
743525,2026-03-22,1039,1,Salida por Venta,-6,115
743526,2026-03-23,1039,1,Salida por Venta,-3,112
743527,2026-03-24,1039,1,Salida por Venta,-12,100
743528,2026-03-25,1039,1,Salida por Venta,-25,75
743529,2026-03-26,1039,1,Salida por Venta,-23,52
743530,2026-03-27,1039,1,Entrada por Compra,65,117
743531,2026-03-27,1039,1,Salida por Venta,-11,106
743532,2026-03-28,1039,1,Salida por Venta,-14,92
743533,2026-03-29,1039,1,Salida por Venta,-3,89
743534,2026-03-30,1039,1,Salida por Venta,-12,77
743535,2026-03-31,1039,1,Salida por Venta,-9,68
743536,2026-04-01,1039,1,Salida por Venta,-9,59
743537,2026-04-02,1039,1,Entrada por Compra,95,154
743538,2026-04-02,1039,1,Salida por Venta,-14,140
743539,2026-04-03,1039,1,Salida por Venta,-26,114
743540,2026-04-04,1039,1,Salida por Venta,-14,100
743541,2026-04-05,1039,1,Salida por Venta,-6,94
743542,2026-04-06,1039,1,Salida por Venta,-6,88
743543,2026-04-07,1039,1,Entrada por Compra,67,155
743544,2026-04-07,1039,1,Salida por Venta,-5,150
743545,2026-04-08,1039,1,Salida por Venta,-8,142
743546,2026-04-09,1039,1,Salida por Venta,-15,127
743547,2026-04-10,1039,1,Salida por Venta,-10,117
743548,2026-04-11,1039,1,Salida por Venta,-20,97
743549,2026-04-12,1039,1,Entrada por Compra,70,167
743550,2026-04-12,1039,1,Salida por Venta,-6,161
743551,2026-04-13,1039,1,Salida por Venta,-11,150
743552,2026-04-14,1039,1,Salida por Venta,-12,138
743553,2026-04-15,1039,1,Salida por Venta,-8,130
743554,2026-04-16,1039,1,Salida por Venta,-19,111
743555,2026-04-17,1039,1,Salida por Venta,-9,102
743556,2026-04-18,1039,1,Entrada por Compra,70,172
743557,2026-04-18,1039,1,Salida por Venta,-14,158
743558,2026-04-19,1039,1,Salida por Venta,-7,151
743559,2026-04-20,1039,1,Salida por Venta,-2,149
743560,2026-04-21,1039,1,Salida por Venta,-4,145
743561,2026-04-22,1039,1,Salida por Venta,-6,139
743562,2026-04-23,1039,1,Entrada por Compra,72,211
743563,2026-04-23,1039,1,Salida por Venta,-14,197
743564,2026-04-24,1039,1,Salida por Venta,-24,173
743565,2026-04-25,1039,1,Salida por Venta,-12,161
743566,2026-04-26,1039,1,Salida por Venta,-4,157
743567,2026-04-27,1039,1,Salida por Venta,-11,146
743568,2026-04-28,1039,1,Salida por Venta,-4,142
743569,2026-04-29,1039,1,Salida por Venta,-12,130
743570,2026-04-30,1039,1,Salida por Venta,-15,115
743571,2026-05-01,1039,1,Salida por Venta,-4,111
743572,2026-05-02,1039,1,Salida por Venta,-17,94
743573,2026-05-03,1039,1,Entrada por Compra,65,159
743574,2026-05-03,1039,1,Salida por Venta,-17,142
743575,2026-05-04,1039,1,Salida por Venta,-11,131
743576,2026-05-05,1039,1,Salida por Venta,-11,120
743577,2026-05-06,1039,1,Salida por Venta,-11,109
743578,2026-05-07,1039,1,Salida por Venta,-14,95
743579,2026-05-08,1039,1,Salida por Venta,-9,86
743580,2026-05-09,1039,1,Entrada por Compra,66,152
743581,2026-05-09,1039,1,Salida por Venta,-10,142
743582,2026-05-10,1039,1,Salida por Venta,-8,134
743583,2026-05-11,1039,1,Salida por Venta,-16,118
743584,2026-05-12,1039,1,Salida por Venta,-16,102
743585,2026-05-13,1039,1,Salida por Venta,-14,88
743586,2026-05-14,1039,1,Salida por Venta,-12,76
743587,2026-05-15,1039,1,Salida por Venta,-9,67
743588,2026-05-16,1039,1,Entrada por Compra,65,132
743589,2026-05-16,1039,1,Salida por Venta,-20,112
743590,2026-05-17,1039,1,Salida por Venta,-9,103
743591,2026-05-18,1039,1,Salida por Venta,-8,95
743592,2026-05-19,1039,1,Salida por Venta,-4,91
743593,2026-05-20,1039,1,Salida por Venta,-12,79
743594,2026-05-21,1039,1,Entrada por Compra,92,171
743595,2026-05-21,1039,1,Salida por Venta,-8,163
743596,2026-05-22,1039,1,Salida por Venta,-11,152
743597,2026-05-23,1039,1,Salida por Venta,-7,145
743598,2026-05-24,1039,1,Salida por Venta,-7,138
743599,2026-05-25,1039,1,Salida por Venta,-13,125
743600,2026-05-26,1039,1,Salida por Venta,-17,108
743601,2026-05-27,1039,1,Salida por Venta,-6,102
743602,2026-05-28,1039,1,Salida por Venta,-12,90
743603,2026-05-29,1039,1,Salida por Venta,-20,70
743604,2026-05-30,1039,1,Salida por Venta,-10,60
743605,2026-05-31,1039,1,Entrada por Compra,65,125
743606,2026-05-31,1039,1,Salida por Venta,-9,116
743607,2026-06-01,1039,1,Salida por Venta,-20,96
743608,2026-06-02,1039,1,Salida por Venta,-8,88
743609,2026-06-03,1039,1,Salida por Venta,-12,76
743610,2026-06-04,1039,1,Salida por Venta,-12,64
743611,2026-06-05,1039,1,Entrada por Compra,80,144
743612,2026-06-05,1039,1,Salida por Venta,-19,125
743613,2026-06-06,1039,1,Salida por Venta,-9,116
743614,2026-06-07,1039,1,Salida por Venta,-7,109
743615,2026-06-08,1039,1,Salida por Venta,-12,97
743616,2026-06-09,1039,1,Salida por Venta,-11,86
743617,2026-06-10,1039,1,Salida por Venta,-8,78
743618,2026-06-11,1039,1,Salida por Venta,-4,74
743619,2026-06-12,1039,1,Entrada por Compra,84,158
743620,2026-06-12,1039,1,Salida por Venta,-33,125
743621,2026-06-13,1039,1,Salida por Venta,-5,120
743622,2026-06-14,1039,1,Salida por Venta,-4,116
743623,2026-06-15,1039,1,Salida por Venta,-11,105
743624,2026-06-16,1039,1,Salida por Venta,-8,97
743625,2026-06-17,1039,1,Salida por Venta,-31,66
743626,2026-06-18,1039,1,Salida por Venta,-7,59
743627,2026-06-19,1039,1,Entrada por Compra,89,148
743628,2026-06-19,1039,1,Salida por Venta,-16,132
743629,2026-06-20,1039,1,Salida por Venta,-22,110
743630,2026-06-21,1039,1,Salida por Venta,-7,103
743631,2026-06-22,1039,1,Salida por Venta,-20,83
743632,2026-06-23,1039,1,Salida por Venta,-3,80
743633,2026-06-24,1039,1,Entrada por Compra,78,158
743634,2026-06-24,1039,1,Salida por Venta,-6,152
743635,2026-06-25,1039,1,Salida por Venta,-14,138
743636,2026-06-26,1039,1,Salida por Venta,-10,128
743637,2026-06-27,1039,1,Salida por Venta,-11,117
743638,2026-06-28,1039,1,Salida por Venta,-5,112
743639,2026-06-29,1039,1,Salida por Venta,-12,100
743640,2026-06-30,1039,1,Salida por Venta,-11,89
743641,2026-07-01,1039,1,Entrada por Compra,71,160
743642,2026-07-01,1039,1,Salida por Venta,-24,136
743643,2026-07-02,1039,1,Salida por Venta,-6,130
743644,2026-07-03,1039,1,Salida por Venta,-14,116
743645,2026-07-04,1039,1,Salida por Venta,-12,104
743646,2026-07-05,1039,1,Salida por Venta,-3,101
743647,2026-07-06,1039,1,Salida por Venta,-3,98
743648,2026-07-07,1039,1,Salida por Venta,-8,90
743649,2026-07-08,1039,1,Entrada por Compra,74,164
743650,2026-07-08,1039,1,Salida por Venta,-28,136
743651,2026-07-09,1039,1,Salida por Venta,-25,111
743652,2026-07-10,1039,1,Salida por Venta,-19,92
743653,2026-07-11,1039,1,Salida por Venta,-16,76
743654,2026-07-12,1039,1,Salida por Venta,-4,72
743655,2026-07-13,1039,1,Salida por Venta,-12,60
743656,2026-07-14,1039,1,Entrada por Compra,80,140
743657,2026-07-14,1039,1,Salida por Venta,-10,130
743658,2026-07-15,1039,1,Salida por Venta,-4,126
743659,2026-07-16,1039,1,Salida por Venta,-5,121
743660,2026-07-17,1039,1,Salida por Venta,-21,100
743661,2026-07-18,1039,1,Salida por Venta,-10,90
743662,2026-07-19,1039,1,Salida por Venta,-5,85
743663,2026-07-20,1039,1,Entrada por Compra,90,175
743664,2026-07-20,1039,1,Salida por Venta,-14,161
743665,2026-07-21,1039,1,Salida por Venta,-5,156
743666,2026-07-22,1039,1,Salida por Venta,-7,149
743667,2026-07-23,1039,1,Salida por Venta,-4,145
743668,2026-07-24,1039,1,Salida por Venta,-11,134
743669,2026-07-25,1039,1,Salida por Venta,-12,122
743670,2026-07-26,1039,1,Salida por Venta,-9,113
743671,2026-07-27,1039,1,Entrada por Compra,69,182
743672,2026-07-27,1039,1,Salida por Venta,-20,162
743673,2026-07-28,1039,1,Salida por Venta,-8,154
743674,2026-07-29,1039,1,Salida por Venta,-9,145
743675,2026-07-30,1039,1,Salida por Venta,-13,132
743676,2026-07-31,1039,1,Salida por Venta,-10,122
743677,2026-08-01,1039,1,Salida por Venta,-9,113
743678,2025-07-03,1039,2,Salida por Venta,-17,119
743679,2025-07-04,1039,2,Salida por Venta,-12,107
743680,2025-07-05,1039,2,Salida por Venta,-9,98
743681,2025-07-06,1039,2,Salida por Venta,-5,93
743682,2025-07-07,1039,2,Salida por Venta,-14,79
743683,2025-07-08,1039,2,Salida por Venta,-13,66
743684,2025-07-09,1039,2,Entrada por Compra,55,121
743685,2025-07-09,1039,2,Salida por Venta,-7,114
743686,2025-07-10,1039,2,Salida por Venta,-7,107
743687,2025-07-11,1039,2,Salida por Venta,-12,95
743688,2025-07-12,1039,2,Salida por Venta,-22,73
743689,2025-07-13,1039,2,Salida por Venta,-3,70
743690,2025-07-14,1039,2,Salida por Venta,-17,53
743691,2025-07-15,1039,2,Entrada por Compra,83,136
743692,2025-07-15,1039,2,Salida por Venta,-6,130
743693,2025-07-16,1039,2,Salida por Venta,-5,125
743694,2025-07-17,1039,2,Salida por Venta,-7,118
743695,2025-07-18,1039,2,Salida por Venta,-2,116
743696,2025-07-19,1039,2,Salida por Venta,-27,89
743697,2025-07-20,1039,2,Salida por Venta,-3,86
743698,2025-07-21,1039,2,Salida por Venta,-12,74
743699,2025-07-22,1039,2,Entrada por Compra,60,134
743700,2025-07-22,1039,2,Salida por Venta,-10,124
743701,2025-07-23,1039,2,Salida por Venta,-10,114
743702,2025-07-24,1039,2,Salida por Venta,-9,105
743703,2025-07-25,1039,2,Salida por Venta,-9,96
743704,2025-07-26,1039,2,Salida por Venta,-15,81
743705,2025-07-27,1039,2,Entrada por Compra,64,145
743706,2025-07-27,1039,2,Salida por Venta,-7,138
743707,2025-07-28,1039,2,Salida por Venta,-7,131
743708,2025-07-29,1039,2,Salida por Venta,-14,117
743709,2025-07-30,1039,2,Salida por Venta,-5,112
743710,2025-07-31,1039,2,Salida por Venta,-10,102
743711,2025-08-01,1039,2,Salida por Venta,-26,76
743712,2025-08-02,1039,2,Entrada por Compra,62,138
743713,2025-08-02,1039,2,Salida por Venta,-15,123
743714,2025-08-03,1039,2,Salida por Venta,-7,116
743715,2025-08-04,1039,2,Salida por Venta,-6,110
743716,2025-08-05,1039,2,Salida por Venta,-4,106
743717,2025-08-06,1039,2,Salida por Venta,-4,102
743718,2025-08-07,1039,2,Entrada por Compra,71,173
743719,2025-08-07,1039,2,Salida por Venta,-19,154
743720,2025-08-08,1039,2,Salida por Venta,-7,147
743721,2025-08-09,1039,2,Salida por Venta,-14,133
743722,2025-08-10,1039,2,Salida por Venta,-2,131
743723,2025-08-11,1039,2,Salida por Venta,-7,124
743724,2025-08-12,1039,2,Salida por Venta,-9,115
743725,2025-08-13,1039,2,Salida por Venta,-7,108
743726,2025-08-14,1039,2,Entrada por Compra,61,169
743727,2025-08-14,1039,2,Salida por Venta,-7,162
743728,2025-08-15,1039,2,Salida por Venta,-8,154
743729,2025-08-16,1039,2,Salida por Venta,-11,143
743730,2025-08-17,1039,2,Salida por Venta,-3,140
743731,2025-08-18,1039,2,Salida por Venta,-16,124
743732,2025-08-19,1039,2,Salida por Venta,-5,119
743733,2025-08-20,1039,2,Salida por Venta,-11,108
743734,2025-08-21,1039,2,Salida por Venta,-15,93
743735,2025-08-22,1039,2,Salida por Venta,-9,84
743736,2025-08-23,1039,2,Entrada por Compra,58,142
743737,2025-08-23,1039,2,Salida por Venta,-16,126
743738,2025-08-24,1039,2,Salida por Venta,-9,117
743739,2025-08-25,1039,2,Salida por Venta,-14,103
743740,2025-08-26,1039,2,Salida por Venta,-6,97
743741,2025-08-27,1039,2,Salida por Venta,-10,87
743742,2025-08-28,1039,2,Salida por Venta,-16,71
743743,2025-08-29,1039,2,Salida por Venta,-4,67
743744,2025-08-30,1039,2,Entrada por Compra,58,125
743745,2025-08-30,1039,2,Salida por Venta,-7,118
743746,2025-08-31,1039,2,Salida por Venta,-12,106
743747,2025-09-01,1039,2,Salida por Venta,-2,104
743748,2025-09-02,1039,2,Salida por Venta,-5,99
743749,2025-09-03,1039,2,Salida por Venta,-7,92
743750,2025-09-04,1039,2,Salida por Venta,-8,84
743751,2025-09-05,1039,2,Entrada por Compra,58,142
743752,2025-09-05,1039,2,Salida por Venta,-5,137
743753,2025-09-06,1039,2,Salida por Venta,-4,133
743754,2025-09-07,1039,2,Salida por Venta,-17,116
743755,2025-09-08,1039,2,Salida por Venta,-5,111
743756,2025-09-09,1039,2,Salida por Venta,-2,109
743757,2025-09-10,1039,2,Salida por Venta,-12,97
743758,2025-09-11,1039,2,Salida por Venta,-13,84
743759,2025-09-12,1039,2,Entrada por Compra,45,129
743760,2025-09-12,1039,2,Salida por Venta,-12,117
743761,2025-09-13,1039,2,Salida por Venta,-14,103
743762,2025-09-14,1039,2,Salida por Venta,-4,99
743763,2025-09-15,1039,2,Salida por Venta,-2,97
743764,2025-09-16,1039,2,Salida por Venta,-11,86
743765,2025-09-17,1039,2,Entrada por Compra,55,141
743766,2025-09-17,1039,2,Salida por Venta,-13,128
743767,2025-09-18,1039,2,Salida por Venta,-12,116
743768,2025-09-19,1039,2,Salida por Venta,-11,105
743769,2025-09-20,1039,2,Salida por Venta,-6,99
743770,2025-09-21,1039,2,Salida por Venta,-9,90
743771,2025-09-22,1039,2,Salida por Venta,-4,86
743772,2025-09-23,1039,2,Salida por Venta,-11,75
743773,2025-09-24,1039,2,Salida por Venta,-4,71
743774,2025-09-25,1039,2,Salida por Venta,-5,66
743775,2025-09-26,1039,2,Entrada por Compra,58,124
743776,2025-09-26,1039,2,Salida por Venta,-4,120
743777,2025-09-27,1039,2,Salida por Venta,-19,101
743778,2025-09-28,1039,2,Salida por Venta,-2,99
743779,2025-09-29,1039,2,Salida por Venta,-16,83
743780,2025-09-30,1039,2,Salida por Venta,-4,79
743781,2025-10-01,1039,2,Salida por Venta,-18,61
743782,2025-10-02,1039,2,Salida por Venta,-10,51
743783,2025-10-03,1039,2,Salida por Venta,-9,42
743784,2025-10-04,1039,2,Entrada por Compra,58,100
743785,2025-10-04,1039,2,Salida por Venta,-5,95
743786,2025-10-05,1039,2,Salida por Venta,-3,92
743787,2025-10-06,1039,2,Salida por Venta,-13,79
743788,2025-10-07,1039,2,Salida por Venta,-8,71
743789,2025-10-08,1039,2,Salida por Venta,-4,67
743790,2025-10-09,1039,2,Salida por Venta,-16,51
743791,2025-10-10,1039,2,Salida por Venta,-2,49
743792,2025-10-11,1039,2,Entrada por Compra,65,114
743793,2025-10-11,1039,2,Salida por Venta,-13,101
743794,2025-10-12,1039,2,Salida por Venta,-25,76
743795,2025-10-13,1039,2,Salida por Venta,-6,70
743796,2025-10-14,1039,2,Salida por Venta,-16,54
743797,2025-10-15,1039,2,Salida por Venta,-8,46
743798,2025-10-16,1039,2,Salida por Venta,-8,38
743799,2025-10-17,1039,2,Salida por Venta,-12,26
743800,2025-10-18,1039,2,Entrada por Compra,35,61
743801,2025-10-18,1039,2,Salida por Venta,-10,51
743802,2025-10-19,1039,2,Salida por Venta,-5,46
743803,2025-10-20,1039,2,Salida por Venta,-9,37
743804,2025-10-21,1039,2,Salida por Venta,-2,35
743805,2025-10-22,1039,2,Salida por Venta,-5,30
743806,2025-10-23,1039,2,Entrada por Compra,115,145
743807,2025-10-23,1039,2,Salida por Venta,-12,133
743808,2025-10-24,1039,2,Salida por Venta,-10,123
743809,2025-10-25,1039,2,Salida por Venta,-25,98
743810,2025-10-27,1039,2,Salida por Venta,-3,95
743811,2025-10-28,1039,2,Salida por Venta,-9,86
743812,2025-10-29,1039,2,Salida por Venta,-4,82
743813,2025-10-30,1039,2,Salida por Venta,-12,70
743814,2025-10-31,1039,2,Salida por Venta,-7,63
743815,2025-11-01,1039,2,Entrada por Compra,73,136
743816,2025-11-01,1039,2,Salida por Venta,-20,116
743817,2025-11-02,1039,2,Salida por Venta,-6,110
743818,2025-11-03,1039,2,Salida por Venta,-6,104
743819,2025-11-04,1039,2,Salida por Venta,-11,93
743820,2025-11-05,1039,2,Salida por Venta,-12,81
743821,2025-11-06,1039,2,Salida por Venta,-2,79
743822,2025-11-07,1039,2,Entrada por Compra,54,133
743823,2025-11-07,1039,2,Salida por Venta,-9,124
743824,2025-11-08,1039,2,Salida por Venta,-2,122
743825,2025-11-09,1039,2,Salida por Venta,-4,118
743826,2025-11-10,1039,2,Salida por Venta,-11,107
743827,2025-11-11,1039,2,Salida por Venta,-8,99
743828,2025-11-12,1039,2,Salida por Venta,-2,97
743829,2025-11-13,1039,2,Salida por Venta,-11,86
743830,2025-11-14,1039,2,Salida por Venta,-21,65
743831,2025-11-15,1039,2,Salida por Venta,-7,58
743832,2025-11-16,1039,2,Entrada por Compra,58,116
743833,2025-11-16,1039,2,Salida por Venta,-4,112
743834,2025-11-17,1039,2,Salida por Venta,-8,104
743835,2025-11-18,1039,2,Salida por Venta,-15,89
743836,2025-11-19,1039,2,Salida por Venta,-10,79
743837,2025-11-20,1039,2,Salida por Venta,-14,65
743838,2025-11-21,1039,2,Entrada por Compra,52,117
743839,2025-11-21,1039,2,Salida por Venta,-7,110
743840,2025-11-22,1039,2,Salida por Venta,-8,102
743841,2025-11-23,1039,2,Salida por Venta,-1,101
743842,2025-11-24,1039,2,Salida por Venta,-7,94
743843,2025-11-25,1039,2,Salida por Venta,-17,77
743844,2025-11-26,1039,2,Entrada por Compra,54,131
743845,2025-11-26,1039,2,Salida por Venta,-21,110
743846,2025-11-27,1039,2,Salida por Venta,-8,102
743847,2025-11-28,1039,2,Salida por Venta,-8,94
743848,2025-11-29,1039,2,Salida por Venta,-19,75
743849,2025-11-30,1039,2,Salida por Venta,-4,71
743850,2025-12-01,1039,2,Salida por Venta,-12,59
743851,2025-12-02,1039,2,Salida por Venta,-6,53
743852,2025-12-03,1039,2,Entrada por Compra,52,105
743853,2025-12-03,1039,2,Salida por Venta,-7,98
743854,2025-12-04,1039,2,Salida por Venta,-18,80
743855,2025-12-05,1039,2,Salida por Venta,-28,52
743856,2025-12-06,1039,2,Salida por Venta,-52,0
743857,2025-12-08,1039,2,Entrada por Compra,63,63
743858,2025-12-08,1039,2,Salida por Venta,-4,59
743859,2025-12-09,1039,2,Salida por Venta,-18,41
743860,2025-12-10,1039,2,Salida por Venta,-8,33
743861,2025-12-11,1039,2,Salida por Venta,-8,25
743862,2025-12-12,1039,2,Salida por Venta,-19,6
743863,2025-12-13,1039,2,Entrada por Compra,131,137
743864,2025-12-13,1039,2,Salida por Venta,-14,123
743865,2025-12-14,1039,2,Salida por Venta,-7,116
743866,2025-12-15,1039,2,Salida por Venta,-10,106
743867,2025-12-16,1039,2,Salida por Venta,-17,89
743868,2025-12-17,1039,2,Salida por Venta,-8,81
743869,2025-12-18,1039,2,Entrada por Compra,75,156
743870,2025-12-18,1039,2,Salida por Venta,-7,149
743871,2025-12-19,1039,2,Salida por Venta,-2,147
743872,2025-12-20,1039,2,Salida por Venta,-24,123
743873,2025-12-21,1039,2,Salida por Venta,-6,117
743874,2025-12-22,1039,2,Salida por Venta,-13,104
743875,2025-12-23,1039,2,Salida por Venta,-14,90
743876,2025-12-24,1039,2,Salida por Venta,-7,83
743877,2025-12-25,1039,2,Salida por Venta,-15,68
743878,2025-12-26,1039,2,Entrada por Compra,80,148
743879,2025-12-26,1039,2,Salida por Venta,-15,133
743880,2025-12-27,1039,2,Salida por Venta,-9,124
743881,2025-12-28,1039,2,Salida por Venta,-6,118
743882,2025-12-29,1039,2,Salida por Venta,-33,85
743883,2025-12-30,1039,2,Salida por Venta,-14,71
743884,2025-12-31,1039,2,Salida por Venta,-8,63
743885,2026-01-01,1039,2,Entrada por Compra,81,144
743886,2026-01-01,1039,2,Salida por Venta,-5,139
743887,2026-01-02,1039,2,Salida por Venta,-14,125
743888,2026-01-03,1039,2,Salida por Venta,-30,95
743889,2026-01-04,1039,2,Salida por Venta,-6,89
743890,2026-01-05,1039,2,Salida por Venta,-4,85
743891,2026-01-06,1039,2,Salida por Venta,-6,79
743892,2026-01-07,1039,2,Entrada por Compra,84,163
743893,2026-01-07,1039,2,Salida por Venta,-4,159
743894,2026-01-08,1039,2,Salida por Venta,-16,143
743895,2026-01-09,1039,2,Salida por Venta,-7,136
743896,2026-01-10,1039,2,Salida por Venta,-6,130
743897,2026-01-11,1039,2,Salida por Venta,-2,128
743898,2026-01-12,1039,2,Salida por Venta,-8,120
743899,2026-01-13,1039,2,Salida por Venta,-2,118
743900,2026-01-14,1039,2,Entrada por Compra,73,191
743901,2026-01-14,1039,2,Salida por Venta,-23,168
743902,2026-01-15,1039,2,Salida por Venta,-8,160
743903,2026-01-16,1039,2,Salida por Venta,-8,152
743904,2026-01-17,1039,2,Salida por Venta,-14,138
743905,2026-01-18,1039,2,Salida por Venta,-10,128
743906,2026-01-19,1039,2,Salida por Venta,-5,123
743907,2026-01-20,1039,2,Salida por Venta,-14,109
743908,2026-01-21,1039,2,Salida por Venta,-17,92
743909,2026-01-22,1039,2,Entrada por Compra,45,137
743910,2026-01-22,1039,2,Salida por Venta,-27,110
743911,2026-01-23,1039,2,Salida por Venta,-12,98
743912,2026-01-24,1039,2,Salida por Venta,-10,88
743913,2026-01-25,1039,2,Salida por Venta,-2,86
743914,2026-01-26,1039,2,Salida por Venta,-10,76
743915,2026-01-27,1039,2,Salida por Venta,-8,68
743916,2026-01-28,1039,2,Salida por Venta,-10,58
743917,2026-01-29,1039,2,Entrada por Compra,73,131
743918,2026-01-29,1039,2,Salida por Venta,-3,128
743919,2026-01-30,1039,2,Salida por Venta,-5,123
743920,2026-01-31,1039,2,Salida por Venta,-22,101
743921,2026-02-01,1039,2,Salida por Venta,-3,98
743922,2026-02-02,1039,2,Salida por Venta,-6,92
743923,2026-02-03,1039,2,Salida por Venta,-10,82
743924,2026-02-04,1039,2,Entrada por Compra,67,149
743925,2026-02-04,1039,2,Salida por Venta,-10,139
743926,2026-02-05,1039,2,Salida por Venta,-8,131
743927,2026-02-06,1039,2,Salida por Venta,-3,128
743928,2026-02-07,1039,2,Salida por Venta,-11,117
743929,2026-02-08,1039,2,Salida por Venta,-11,106
743930,2026-02-09,1039,2,Salida por Venta,-8,98
743931,2026-02-10,1039,2,Entrada por Compra,62,160
743932,2026-02-10,1039,2,Salida por Venta,-6,154
743933,2026-02-11,1039,2,Salida por Venta,-12,142
743934,2026-02-12,1039,2,Salida por Venta,-11,131
743935,2026-02-13,1039,2,Salida por Venta,-13,118
743936,2026-02-14,1039,2,Salida por Venta,-13,105
743937,2026-02-15,1039,2,Salida por Venta,-5,100
743938,2026-02-16,1039,2,Salida por Venta,-10,90
743939,2026-02-17,1039,2,Salida por Venta,-11,79
743940,2026-02-18,1039,2,Salida por Venta,-19,60
743941,2026-02-19,1039,2,Salida por Venta,-7,53
743942,2026-02-20,1039,2,Entrada por Compra,57,110
743943,2026-02-20,1039,2,Salida por Venta,-15,95
743944,2026-02-21,1039,2,Salida por Venta,-6,89
743945,2026-02-22,1039,2,Salida por Venta,-1,88
743946,2026-02-23,1039,2,Salida por Venta,-20,68
743947,2026-02-24,1039,2,Salida por Venta,-1,67
743948,2026-02-25,1039,2,Salida por Venta,-17,50
743949,2026-02-26,1039,2,Salida por Venta,-23,27
743950,2026-02-27,1039,2,Entrada por Compra,68,95
743951,2026-02-27,1039,2,Salida por Venta,-20,75
743952,2026-02-28,1039,2,Salida por Venta,-22,53
743953,2026-03-01,1039,2,Salida por Venta,-8,45
743954,2026-03-02,1039,2,Salida por Venta,-2,43
743955,2026-03-03,1039,2,Salida por Venta,-6,37
743956,2026-03-04,1039,2,Salida por Venta,-12,25
743957,2026-03-05,1039,2,Entrada por Compra,71,96
743958,2026-03-05,1039,2,Salida por Venta,-12,84
743959,2026-03-06,1039,2,Salida por Venta,-19,65
743960,2026-03-07,1039,2,Salida por Venta,-14,51
743961,2026-03-08,1039,2,Salida por Venta,-1,50
743962,2026-03-09,1039,2,Salida por Venta,-10,40
743963,2026-03-10,1039,2,Entrada por Compra,108,148
743964,2026-03-10,1039,2,Salida por Venta,-4,144
743965,2026-03-11,1039,2,Salida por Venta,-7,137
743966,2026-03-12,1039,2,Salida por Venta,-3,134
743967,2026-03-13,1039,2,Salida por Venta,-18,116
743968,2026-03-14,1039,2,Salida por Venta,-10,106
743969,2026-03-15,1039,2,Salida por Venta,-2,104
743970,2026-03-16,1039,2,Salida por Venta,-9,95
743971,2026-03-17,1039,2,Salida por Venta,-11,84
743972,2026-03-18,1039,2,Salida por Venta,-6,78
743973,2026-03-19,1039,2,Entrada por Compra,38,116
743974,2026-03-19,1039,2,Salida por Venta,-8,108
743975,2026-03-20,1039,2,Salida por Venta,-5,103
743976,2026-03-21,1039,2,Salida por Venta,-11,92
743977,2026-03-22,1039,2,Salida por Venta,-3,89
743978,2026-03-23,1039,2,Salida por Venta,-7,82
743979,2026-03-24,1039,2,Salida por Venta,-7,75
743980,2026-03-25,1039,2,Salida por Venta,-6,69
743981,2026-03-26,1039,2,Entrada por Compra,73,142
743982,2026-03-26,1039,2,Salida por Venta,-6,136
743983,2026-03-27,1039,2,Salida por Venta,-16,120
743984,2026-03-28,1039,2,Salida por Venta,-27,93
743985,2026-03-29,1039,2,Salida por Venta,-6,87
743986,2026-03-30,1039,2,Salida por Venta,-4,83
743987,2026-03-31,1039,2,Salida por Venta,-8,75
743988,2026-04-01,1039,2,Entrada por Compra,58,133
743989,2026-04-01,1039,2,Salida por Venta,-7,126
743990,2026-04-02,1039,2,Salida por Venta,-8,118
743991,2026-04-03,1039,2,Salida por Venta,-10,108
743992,2026-04-04,1039,2,Salida por Venta,-9,99
743993,2026-04-05,1039,2,Salida por Venta,-2,97
743994,2026-04-06,1039,2,Salida por Venta,-1,96
743995,2026-04-07,1039,2,Salida por Venta,-2,94
743996,2026-04-08,1039,2,Entrada por Compra,59,153
743997,2026-04-08,1039,2,Salida por Venta,-6,147
743998,2026-04-09,1039,2,Salida por Venta,-7,140
743999,2026-04-10,1039,2,Salida por Venta,-19,121
744000,2026-04-11,1039,2,Salida por Venta,-17,104
744001,2026-04-12,1039,2,Salida por Venta,-5,99
744002,2026-04-13,1039,2,Salida por Venta,-8,91
744003,2026-04-14,1039,2,Salida por Venta,-7,84
